행정동명,month,total_registered,시군구
서울특별시 은평구 갈현2동,2022-09,7976,은평구
서울특별시 은평구 갈현2동,2022-10,8007,은평구
서울특별시 은평구 갈현2동,2022-11,8043,은평구
서울특별시 은평구 갈현2동,2022-12,8080,은평구
서울특별시 은평구 갈현2동,2023-01,8107,은평구
서울특별시 은평구 갈현2동,2023-02,8136,은평구
서울특별시 은평구 갈현2동,2023-03,8164,은평구
서울특별시 은평구 갈현2동,2023-04,8206,은평구
서울특별시 은평구 갈현2동,2023-05,8234,은평구
서울특별시 은평구 갈현2동,2023-06,8262,은평구
서울특별시 은평구 갈현2동,2023-07,8295,은평구
서울특별시 은평구 갈현2동,2023-08,8319,은평구
서울특별시 은평구 갈현2동,2023-09,8356,은평구
서울특별시 은평구 갈현2동,2023-10,8400,은평구
서울특별시 은평구 갈현2동,2023-11,8429,은평구
서울특별시 은평구 갈현2동,2023-12,8456,은평구
서울특별시 은평구 구산동,2021-11,9486,은평구
서울특별시 은평구 구산동,2021-12,9572,은평구
서울특별시 은평구 구산동,2022-01,9605,은평구
서울특별시 은평구 구산동,2022-02,9624,은평구
서울특별시 은평구 구산동,2022-03,9679,은평구
서울특별시 은평구 구산동,2022-04,9738,은평구
서울특별시 은평구 구산동,2022-05,9770,은평구
서울특별시 은평구 구산동,2022-06,9810,은평구
서울특별시 은평구 구산동,2022-07,9865,은평구
서울특별시 은평구 구산동,2022-08,9906,은평구
서울특별시 은평구 구산동,2022-09,9943,은평구
서울특별시 은평구 구산동,2022-10,9976,은평구
서울특별시 은평구 구산동,2022-11,10015,은평구
서울특별시 은평구 구산동,2022-12,10058,은평구
서울특별시 은평구 구산동,2023-01,10095,은평구
서울특별시 은평구 구산동,2023-02,10123,은평구
서울특별시 은평구 구산동,2023-03,10167,은평구
서울특별시 은평구 구산동,2023-04,10207,은평구
서울특별시 은평구 구산동,2023-05,10247,은평구
서울특별시 은평구 구산동,2023-06,10283,은평구
서울특별시 은평구 구산동,2023-07,10325,은평구
서울특별시 은평구 구산동,2023-08,10375,은평구
서울특별시 은평구 구산동,2023-09,10441,은평구
서울특별시 은평구 구산동,2023-10,10488,은평구
서울특별시 은평구 구산동,2023-11,10533,은평구
서울특별시 은평구 구산동,2023-12,10572,은평구
서울특별시 은평구 녹번동,2021-11,10612,은평구
서울특별시 은평구 녹번동,2021-12,10750,은평구
서울특별시 은평구 녹번동,2022-01,10800,은평구
서울특별시 은평구 녹번동,2022-02,10836,은평구
서울특별시 은평구 녹번동,2022-03,10873,은평구
서울특별시 은평구 녹번동,2022-04,10913,은평구
서울특별시 은평구 녹번동,2022-05,10953,은평구
서울특별시 은평구 녹번동,2022-06,11010,은평구
서울특별시 은평구 녹번동,2022-07,11066,은평구
서울특별시 은평구 녹번동,2022-08,11108,은평구
서울특별시 은평구 녹번동,2022-09,11172,은평구
서울특별시 은평구 녹번동,2022-10,11212,은평구
서울특별시 은평구 녹번동,2022-11,11254,은평구
서울특별시 은평구 녹번동,2022-12,11301,은평구
서울특별시 은평구 녹번동,2023-01,11347,은평구
서울특별시 은평구 녹번동,2023-02,11395,은평구
서울특별시 은평구 녹번동,2023-03,11463,은평구
서울특별시 은평구 녹번동,2023-04,11511,은평구
서울특별시 은평구 녹번동,2023-05,11562,은평구
서울특별시 은평구 녹번동,2023-06,11618,은평구
서울특별시 은평구 녹번동,2023-07,11668,은평구
서울특별시 은평구 녹번동,2023-08,11716,은평구
서울특별시 은평구 녹번동,2023-09,11758,은평구
서울특별시 은평구 녹번동,2023-10,11807,은평구
서울특별시 은평구 녹번동,2023-11,11861,은평구
서울특별시 은평구 녹번동,2023-12,11897,은평구
서울특별시 은평구 대조동,2021-11,6104,은평구
서울특별시 은평구 대조동,2021-12,6158,은평구
서울특별시 은평구 대조동,2022-01,6180,은평구
서울특별시 은평구 대조동,2022-02,6192,은평구
서울특별시 은평구 대조동,2022-03,6215,은평구
서울특별시 은평구 대조동,2022-04,6246,은평구
서울특별시 은평구 대조동,2022-05,6268,은평구
서울특별시 은평구 대조동,2022-06,6296,은평구
서울특별시 은평구 대조동,2022-07,6318,은평구
서울특별시 은평구 대조동,2022-08,6345,은평구
서울특별시 은평구 대조동,2022-09,6370,은평구
서울특별시 은평구 대조동,2022-10,6389,은평구
서울특별시 은평구 대조동,2022-11,6427,은평구
서울특별시 은평구 대조동,2022-12,6456,은평구
서울특별시 은평구 대조동,2023-01,6483,은평구
서울특별시 은평구 대조동,2023-02,6506,은평구
서울특별시 은평구 대조동,2023-03,6533,은평구
서울특별시 은평구 대조동,2023-04,6568,은평구
서울특별시 은평구 대조동,2023-05,6593,은평구
서울특별시 은평구 대조동,2023-06,6623,은평구
서울특별시 은평구 대조동,2023-07,6656,은평구
서울특별시 은평구 대조동,2023-08,6677,은평구
서울특별시 은평구 대조동,2023-09,6702,은평구
서울특별시 은평구 대조동,2023-10,6724,은평구
서울특별시 은평구 대조동,2023-11,6752,은평구
서울특별시 은평구 대조동,2023-12,6781,은평구
서울특별시 은평구 불광1동,2021-11,10550,은평구
서울특별시 은평구 불광1동,2021-12,10622,은평구
서울특별시 은평구 불광1동,2022-01,10659,은평구
서울특별시 은평구 불광1동,2022-02,10700,은평구
서울특별시 은평구 불광1동,2022-03,10748,은평구
서울특별시 은평구 불광1동,2022-04,10800,은평구
서울특별시 은평구 불광1동,2022-05,10844,은평구
서울특별시 은평구 불광1동,2022-06,10894,은평구
서울특별시 은평구 불광1동,2022-07,10940,은평구
서울특별시 은평구 불광1동,2022-08,10993,은평구
서울특별시 은평구 불광1동,2022-09,11044,은평구
서울특별시 은평구 불광1동,2022-10,11082,은평구
서울특별시 은평구 불광1동,2022-11,11123,은평구
서울특별시 은평구 불광1동,2022-12,11168,은평구
서울특별시 은평구 불광1동,2023-01,11215,은평구
서울특별시 은평구 불광1동,2023-02,11266,은평구
서울특별시 은평구 불광1동,2023-03,11334,은평구
서울특별시 은평구 불광1동,2023-04,11395,은평구
서울특별시 은평구 불광1동,2023-05,11427,은평구
서울특별시 은평구 불광1동,2023-06,11489,은평구
서울특별시 은평구 불광1동,2023-07,11528,은평구
서울특별시 은평구 불광1동,2023-08,11561,은평구
서울특별시 은평구 불광1동,2023-09,11604,은평구
서울특별시 은평구 불광1동,2023-10,11647,은평구
서울특별시 은평구 불광1동,2023-11,11692,은평구
서울특별시 은평구 불광1동,2023-12,11747,은평구
서울특별시 은평구 불광2동,2021-11,6536,은평구
서울특별시 은평구 불광2동,2021-12,6586,은평구
서울특별시 은평구 불광2동,2022-01,6615,은평구
서울특별시 은평구 불광2동,2022-02,6634,은평구
서울특별시 은평구 불광2동,2022-03,6666,은평구
서울특별시 은평구 불광2동,2022-04,6699,은평구
서울특별시 은평구 불광2동,2022-05,6722,은평구
서울특별시 은평구 불광2동,2022-06,6749,은평구
서울특별시 은평구 불광2동,2022-07,6771,은평구
서울특별시 은평구 불광2동,2022-08,6798,은평구
서울특별시 은평구 불광2동,2022-09,6822,은평구
서울특별시 은평구 불광2동,2022-10,6841,은평구
서울특별시 은평구 불광2동,2022-11,6879,은평구
서울특별시 은평구 불광2동,2022-12,6900,은평구
서울특별시 은평구 불광2동,2023-01,6923,은평구
서울특별시 은평구 불광2동,2023-02,6949,은평구
서울특별시 은평구 불광2동,2023-03,6980,은평구
서울특별시 은평구 불광2동,2023-04,7001,은평구
서울특별시 은평구 불광2동,2023-05,7025,은평구
서울특별시 은평구 불광2동,2023-06,7057,은평구
서울특별시 은평구 불광2동,2023-07,7089,은평구
서울특별시 은평구 불광2동,2023-08,7112,은평구
서울특별시 은평구 불광2동,2023-09,7138,은평구
서울특별시 은평구 불광2동,2023-10,7164,은평구
서울특별시 은평구 불광2동,2023-11,7196,은평구
서울특별시 은평구 불광2동,2023-12,7220,은평구
서울특별시 은평구 수색동,2021-11,4062,은평구
서울특별시 은평구 수색동,2021-12,4120,은평구
서울특별시 은평구 수색동,2022-01,4146,은평구
서울특별시 은평구 수색동,2022-02,4166,은평구
서울특별시 은평구 수색동,2022-03,4194,은평구
서울특별시 은평구 수색동,2022-04,4217,은평구
서울특별시 은평구 수색동,2022-05,4238,은평구
서울특별시 은평구 수색동,2022-06,4256,은평구
서울특별시 은평구 수색동,2022-07,4269,은평구
서울특별시 은평구 수색동,2022-08,4287,은평구
서울특별시 은평구 수색동,2022-09,4319,은평구
서울특별시 은평구 수색동,2022-10,4345,은평구
서울특별시 은평구 수색동,2022-11,4374,은평구
서울특별시 은평구 수색동,2022-12,4405,은평구
서울특별시 은평구 수색동,2023-01,4429,은평구
서울특별시 은평구 수색동,2023-02,4446,은평구
서울특별시 은평구 수색동,2023-03,4468,은평구
서울특별시 은평구 수색동,2023-04,4495,은평구
서울특별시 은평구 수색동,2023-05,4519,은평구
서울특별시 은평구 수색동,2023-06,4548,은평구
서울특별시 은평구 수색동,2023-07,4571,은평구
서울특별시 은평구 수색동,2023-08,4596,은평구
서울특별시 은평구 수색동,2023-09,4632,은평구
서울특별시 은평구 수색동,2023-10,4677,은평구
서울특별시 은평구 수색동,2023-11,4716,은평구
서울특별시 은평구 수색동,2023-12,4753,은평구
서울특별시 은평구 신사1동,2021-11,8138,은평구
서울특별시 은평구 신사1동,2021-12,8206,은평구
서울특별시 은평구 신사1동,2022-01,8244,은평구
서울특별시 은평구 신사1동,2022-02,8277,은평구
서울특별시 은평구 신사1동,2022-03,8311,은평구
서울특별시 은평구 신사1동,2022-04,8357,은평구
서울특별시 은평구 신사1동,2022-05,8405,은평구
서울특별시 은평구 신사1동,2022-06,8449,은평구
서울특별시 은평구 신사1동,2022-07,8491,은평구
서울특별시 은평구 신사1동,2022-08,8530,은평구
서울특별시 은평구 신사1동,2022-09,8579,은평구
서울특별시 은평구 신사1동,2022-10,8623,은평구
서울특별시 은평구 신사1동,2022-11,8676,은평구
서울특별시 은평구 신사1동,2022-12,8721,은평구
서울특별시 은평구 신사1동,2023-01,8759,은평구
서울특별시 은평구 신사1동,2023-02,8789,은평구
서울특별시 은평구 신사1동,2023-03,8844,은평구
서울특별시 은평구 신사1동,2023-04,8888,은평구
서울특별시 은평구 신사1동,2023-05,8933,은평구
서울특별시 은평구 신사1동,2023-06,8982,은평구
서울특별시 은평구 신사1동,2023-07,9027,은평구
서울특별시 은평구 신사1동,2023-08,9047,은평구
서울특별시 은평구 신사1동,2023-09,9094,은평구
서울특별시 은평구 신사1동,2023-10,9149,은평구
서울특별시 은평구 신사1동,2023-11,9196,은평구
서울특별시 은평구 신사1동,2023-12,9224,은평구
서울특별시 은평구 신사2동,2021-11,6357,은평구
서울특별시 은평구 신사2동,2021-12,6413,은평구
서울특별시 은평구 신사2동,2022-01,6438,은평구
서울특별시 은평구 신사2동,2022-02,6463,은평구
서울특별시 은평구 신사2동,2022-03,6496,은평구
서울특별시 은평구 신사2동,2022-04,6523,은평구
서울특별시 은평구 신사2동,2022-05,6550,은평구
서울특별시 은평구 신사2동,2022-06,6584,은평구
서울특별시 은평구 신사2동,2022-07,6612,은평구
서울특별시 은평구 신사2동,2022-08,6645,은평구
서울특별시 은평구 신사2동,2022-09,6679,은평구
서울특별시 은평구 신사2동,2022-10,6712,은평구
서울특별시 은평구 신사2동,2022-11,6743,은평구
서울특별시 은평구 신사2동,2022-12,6777,은평구
서울특별시 은평구 신사2동,2023-01,6798,은평구
서울특별시 은평구 신사2동,2023-02,6817,은평구
서울특별시 은평구 신사2동,2023-03,6861,은평구
서울특별시 은평구 신사2동,2023-04,6891,은평구
서울특별시 은평구 신사2동,2023-05,6918,은평구
서울특별시 은평구 신사2동,2023-06,6956,은평구
서울특별시 은평구 신사2동,2023-07,6995,은평구
서울특별시 은평구 신사2동,2023-08,7031,은평구
서울특별시 은평구 신사2동,2023-09,7070,은평구
서울특별시 은평구 신사2동,2023-10,7098,은평구
서울특별시 은평구 신사2동,2023-11,7133,은평구
서울특별시 은평구 신사2동,2023-12,7168,은평구
서울특별시 은평구 역촌동,2021-11,12367,은평구
서울특별시 은평구 역촌동,2021-12,12501,은평구
서울특별시 은평구 역촌동,2022-01,12563,은평구
서울특별시 은평구 역촌동,2022-02,12593,은평구
서울특별시 은평구 역촌동,2022-03,12638,은평구
서울특별시 은평구 역촌동,2022-04,12697,은평구
서울특별시 은평구 역촌동,2022-05,12754,은평구
서울특별시 은평구 역촌동,2022-06,12788,은평구
서울특별시 은평구 역촌동,2022-07,12841,은평구
서울특별시 은평구 역촌동,2022-08,12903,은평구
서울특별시 은평구 역촌동,2022-09,12959,은평구
서울특별시 은평구 역촌동,2022-10,13016,은평구
서울특별시 은평구 역촌동,2022-11,13072,은평구
서울특별시 은평구 역촌동,2022-12,13116,은평구
서울특별시 은평구 역촌동,2023-01,13175,은평구
서울특별시 은평구 역촌동,2023-02,13222,은평구
서울특별시 은평구 역촌동,2023-03,13274,은평구
서울특별시 은평구 역촌동,2023-04,13332,은평구
서울특별시 은평구 역촌동,2023-05,13374,은평구
서울특별시 은평구 역촌동,2023-06,13439,은평구
서울특별시 은평구 역촌동,2023-07,13493,은평구
서울특별시 은평구 역촌동,2023-08,13535,은평구
서울특별시 은평구 역촌동,2023-09,13599,은평구
서울특별시 은평구 역촌동,2023-10,13650,은평구
서울특별시 은평구 역촌동,2023-11,13709,은평구
서울특별시 은평구 역촌동,2023-12,13740,은평구
서울특별시 은평구 응암1동,2021-11,9413,은평구
서울특별시 은평구 응암1동,2021-12,9523,은평구
서울특별시 은평구 응암1동,2022-01,9558,은평구
서울특별시 은평구 응암1동,2022-02,9595,은평구
서울특별시 은평구 응암1동,2022-03,9654,은평구
서울특별시 은평구 응암1동,2022-04,9705,은평구
서울특별시 은평구 응암1동,2022-05,9746,은평구
서울특별시 은평구 응암1동,2022-06,9782,은평구
서울특별시 은평구 응암1동,2022-07,9832,은평구
서울특별시 은평구 응암1동,2022-08,9880,은평구
서울특별시 은평구 응암1동,2022-09,9924,은평구
서울특별시 은평구 응암1동,2022-10,9967,은평구
서울특별시 은평구 응암1동,2022-11,10019,은평구
서울특별시 은평구 응암1동,2022-12,10068,은평구
서울특별시 은평구 응암1동,2023-01,10116,은평구
서울특별시 은평구 응암1동,2023-02,10152,은평구
서울특별시 은평구 응암1동,2023-03,10205,은평구
서울특별시 은평구 응암1동,2023-04,10252,은평구
서울특별시 은평구 응암1동,2023-05,10291,은평구
서울특별시 은평구 응암1동,2023-06,10342,은평구
서울특별시 은평구 응암1동,2023-07,10378,은평구
서울특별시 은평구 응암1동,2023-08,10417,은평구
서울특별시 은평구 응암1동,2023-09,10462,은평구
서울특별시 은평구 응암1동,2023-10,10498,은평구
서울특별시 은평구 응암1동,2023-11,10540,은평구
서울특별시 은평구 응암1동,2023-12,10571,은평구
서울특별시 은평구 응암2동,2021-11,8551,은평구
서울특별시 은평구 응암2동,2021-12,8663,은평구
서울특별시 은평구 응암2동,2022-01,8705,은평구
서울특별시 은평구 응암2동,2022-02,8733,은평구
서울특별시 은평구 응암2동,2022-03,8766,은평구
서울특별시 은평구 응암2동,2022-04,8804,은평구
서울특별시 은평구 응암2동,2022-05,8859,은평구
서울특별시 은평구 응암2동,2022-06,8893,은평구
서울특별시 은평구 응암2동,2022-07,8933,은평구
서울특별시 은평구 응암2동,2022-08,8978,은평구
서울특별시 은평구 응암2동,2022-09,9026,은평구
서울특별시 은평구 응암2동,2022-10,9072,은평구
서울특별시 은평구 응암2동,2022-11,9117,은평구
서울특별시 은평구 응암2동,2022-12,9171,은평구
서울특별시 은평구 응암2동,2023-01,9217,은평구
서울특별시 은평구 응암2동,2023-02,9253,은평구
서울특별시 은평구 응암2동,2023-03,9302,은평구
서울특별시 은평구 응암2동,2023-04,9354,은평구
서울특별시 은평구 응암2동,2023-05,9401,은평구
서울특별시 은평구 응암2동,2023-06,9446,은평구
서울특별시 은평구 응암2동,2023-07,9486,은평구
서울특별시 은평구 응암2동,2023-08,9526,은평구
서울특별시 은평구 응암2동,2023-09,9564,은평구
서울특별시 은평구 응암2동,2023-10,9611,은평구
서울특별시 은평구 응암2동,2023-11,9645,은평구
서울특별시 은평구 응암2동,2023-12,9682,은평구
서울특별시 은평구 응암3동,2021-11,5804,은평구
서울특별시 은평구 응암3동,2021-12,5858,은평구
서울특별시 은평구 응암3동,2022-01,5881,은평구
서울특별시 은평구 응암3동,2022-02,5898,은평구
서울특별시 은평구 응암3동,2022-03,5930,은평구
서울특별시 은평구 응암3동,2022-04,5954,은평구
서울특별시 은평구 응암3동,2022-05,5978,은평구
서울특별시 은평구 응암3동,2022-06,6008,은평구
서울특별시 은평구 응암3동,2022-07,6035,은평구
서울특별시 은평구 응암3동,2022-08,6060,은평구
서울특별시 은평구 응암3동,2022-09,6089,은평구
서울특별시 은평구 응암3동,2022-10,6108,은평구
서울특별시 은평구 응암3동,2022-11,6135,은평구
서울특별시 은평구 응암3동,2022-12,6155,은평구
서울특별시 은평구 응암3동,2023-01,6180,은평구
서울특별시 은평구 응암3동,2023-02,6199,은평구
서울특별시 은평구 응암3동,2023-03,6232,은평구
서울특별시 은평구 응암3동,2023-04,6249,은평구
서울특별시 은평구 응암3동,2023-05,6270,은평구
서울특별시 은평구 응암3동,2023-06,6288,은평구
서울특별시 은평구 응암3동,2023-07,6322,은평구
서울특별시 은평구 응암3동,2023-08,6342,은평구
서울특별시 은평구 응암3동,2023-09,6364,은평구
서울특별시 은평구 응암3동,2023-10,6384,은평구
서울특별시 은평구 응암3동,2023-11,6408,은평구
서울특별시 은평구 응암3동,2023-12,6430,은평구
서울특별시 은평구 증산동,2021-11,4673,은평구
서울특별시 은평구 증산동,2021-12,4707,은평구
서울특별시 은평구 증산동,2022-01,4723,은평구
서울특별시 은평구 증산동,2022-02,4741,은평구
서울특별시 은평구 증산동,2022-03,4761,은평구
서울특별시 은평구 증산동,2022-04,4788,은평구
서울특별시 은평구 증산동,2022-05,4809,은평구
서울특별시 은평구 증산동,2022-06,4831,은평구
서울특별시 은평구 증산동,2022-07,4861,은평구
서울특별시 은평구 증산동,2022-08,4886,은평구
서울특별시 은평구 증산동,2022-09,4918,은평구
서울특별시 은평구 증산동,2022-10,4943,은평구
서울특별시 은평구 증산동,2022-11,4980,은평구
서울특별시 은평구 증산동,2022-12,5017,은평구
서울특별시 은평구 증산동,2023-01,5050,은평구
서울특별시 은평구 증산동,2023-02,5074,은평구
서울특별시 은평구 증산동,2023-03,5107,은평구
서울특별시 은평구 증산동,2023-04,5127,은평구
서울특별시 은평구 증산동,2023-05,5148,은평구
서울특별시 은평구 증산동,2023-06,5176,은평구
서울특별시 은평구 증산동,2023-07,5208,은평구
서울특별시 은평구 증산동,2023-08,5242,은평구
서울특별시 은평구 증산동,2023-09,5269,은평구
서울특별시 은평구 증산동,2023-10,5307,은평구
서울특별시 은평구 증산동,2023-11,5347,은평구
서울특별시 은평구 증산동,2023-12,5377,은평구
서울특별시 은평구 진관동,2021-11,18196,은평구
서울특별시 은평구 진관동,2021-12,18352,은평구
서울특별시 은평구 진관동,2022-01,18429,은평구
서울특별시 은평구 진관동,2022-02,18487,은평구
서울특별시 은평구 진관동,2022-03,18555,은평구
서울특별시 은평구 진관동,2022-04,18634,은평구
서울특별시 은평구 진관동,2022-05,18734,은평구
서울특별시 은평구 진관동,2022-06,18787,은평구
서울특별시 은평구 진관동,2022-07,18864,은평구
서울특별시 은평구 진관동,2022-08,18940,은평구
서울특별시 은평구 진관동,2022-09,19009,은평구
서울특별시 은평구 진관동,2022-10,19076,은평구
서울특별시 은평구 진관동,2022-11,19172,은평구
서울특별시 은평구 진관동,2022-12,19273,은평구
서울특별시 은평구 진관동,2023-01,19345,은평구
서울특별시 은평구 진관동,2023-02,19412,은평구
서울특별시 은평구 진관동,2023-03,19523,은평구
서울특별시 은평구 진관동,2023-04,19604,은평구
서울특별시 은평구 진관동,2023-05,19691,은평구
서울특별시 은평구 진관동,2023-06,19780,은평구
서울특별시 은평구 진관동,2023-07,19864,은평구
서울특별시 은평구 진관동,2023-08,19944,은평구
서울특별시 은평구 진관동,2023-09,20031,은평구
서울특별시 은평구 진관동,2023-10,20113,은평구
서울특별시 은평구 진관동,2023-11,20202,은평구
서울특별시 은평구 진관동,2023-12,20290,은평구
서울특별시 종로구 가회동,2021-11,1300,종로구
서울특별시 종로구 가회동,2021-12,1306,종로구
서울특별시 종로구 가회동,2022-01,1310,종로구
서울특별시 종로구 가회동,2022-02,1315,종로구
서울특별시 종로구 가회동,2022-03,1320,종로구
서울특별시 종로구 가회동,2022-04,1328,종로구
서울특별시 종로구 가회동,2022-05,1332,종로구
서울특별시 종로구 가회동,2022-06,1342,종로구
서울특별시 종로구 가회동,2022-07,1351,종로구
서울특별시 종로구 가회동,2022-08,1358,종로구
서울특별시 종로구 가회동,2022-09,1363,종로구
서울특별시 종로구 가회동,2022-10,1371,종로구
서울특별시 종로구 가회동,2022-11,1379,종로구
서울특별시 종로구 가회동,2022-12,1388,종로구
서울특별시 종로구 가회동,2023-01,1392,종로구
서울특별시 종로구 가회동,2023-02,1399,종로구
서울특별시 종로구 가회동,2023-03,1407,종로구
서울특별시 종로구 가회동,2023-04,1424,종로구
서울특별시 종로구 가회동,2023-05,1431,종로구
서울특별시 종로구 가회동,2023-06,1440,종로구
서울특별시 종로구 가회동,2023-07,1450,종로구
서울특별시 종로구 가회동,2023-08,1454,종로구
서울특별시 종로구 가회동,2023-09,1458,종로구
서울특별시 종로구 가회동,2023-10,1462,종로구
서울특별시 종로구 가회동,2023-11,1465,종로구
서울특별시 종로구 가회동,2023-12,1468,종로구
서울특별시 종로구 교남동,2021-11,2978,종로구
서울특별시 종로구 교남동,2021-12,2994,종로구
서울특별시 종로구 교남동,2022-01,3006,종로구
서울특별시 종로구 교남동,2022-02,3017,종로구
서울특별시 종로구 교남동,2022-03,3026,종로구
서울특별시 종로구 교남동,2022-04,3035,종로구
서울특별시 종로구 교남동,2022-05,3043,종로구
서울특별시 종로구 교남동,2022-06,3062,종로구
서울특별시 종로구 교남동,2022-07,3085,종로구
서울특별시 종로구 교남동,2022-08,3095,종로구
서울특별시 종로구 교남동,2022-09,3111,종로구
서울특별시 종로구 교남동,2022-10,3127,종로구
서울특별시 종로구 교남동,2022-11,3147,종로구
서울특별시 종로구 교남동,2022-12,3163,종로구
서울특별시 종로구 교남동,2023-01,3183,종로구
서울특별시 종로구 교남동,2023-02,3195,종로구
서울특별시 종로구 교남동,2023-03,3204,종로구
서울특별시 종로구 교남동,2023-04,3219,종로구
서울특별시 종로구 교남동,2023-05,3235,종로구
서울특별시 종로구 교남동,2023-06,3245,종로구
서울특별시 종로구 교남동,2023-07,3265,종로구
서울특별시 종로구 교남동,2023-08,3271,종로구
서울특별시 종로구 교남동,2023-09,3293,종로구
서울특별시 종로구 교남동,2023-10,3307,종로구
서울특별시 종로구 교남동,2023-11,3320,종로구
서울특별시 종로구 교남동,2023-12,3335,종로구
서울특별시 종로구 무악동,2021-11,2882,종로구
서울특별시 종로구 무악동,2021-12,2920,종로구
서울특별시 종로구 무악동,2022-01,2935,종로구
서울특별시 종로구 무악동,2022-02,2945,종로구
서울특별시 종로구 무악동,2022-03,2956,종로구
서울특별시 종로구 무악동,2022-04,2959,종로구
서울특별시 종로구 무악동,2022-05,2970,종로구
서울특별시 종로구 무악동,2022-06,2985,종로구
서울특별시 종로구 무악동,2022-07,2996,종로구
서울특별시 종로구 무악동,2022-08,3006,종로구
서울특별시 종로구 무악동,2022-09,3016,종로구
서울특별시 종로구 무악동,2022-10,3023,종로구
서울특별시 종로구 무악동,2022-11,3035,종로구
서울특별시 종로구 무악동,2022-12,3046,종로구
서울특별시 종로구 무악동,2023-01,3062,종로구
서울특별시 종로구 무악동,2023-02,3088,종로구
서울특별시 종로구 무악동,2023-03,3108,종로구
서울특별시 종로구 무악동,2023-04,3125,종로구
서울특별시 종로구 무악동,2023-05,3137,종로구
서울특별시 종로구 무악동,2023-06,3157,종로구
서울특별시 종로구 무악동,2023-07,3164,종로구
서울특별시 종로구 무악동,2023-08,3180,종로구
서울특별시 종로구 무악동,2023-09,3198,종로구
서울특별시 종로구 무악동,2023-10,3218,종로구
서울특별시 종로구 무악동,2023-11,3231,종로구
서울특별시 종로구 무악동,2023-12,3237,종로구
서울특별시 종로구 부암동,2021-11,3215,종로구
서울특별시 종로구 부암동,2021-12,3235,종로구
서울특별시 종로구 부암동,2022-01,3247,종로구
서울특별시 종로구 부암동,2022-02,3254,종로구
서울특별시 종로구 부암동,2022-03,3269,종로구
서울특별시 종로구 부암동,2022-04,3279,종로구
서울특별시 종로구 부암동,2022-05,3290,종로구
서울특별시 종로구 부암동,2022-06,3304,종로구
서울특별시 종로구 부암동,2022-07,3315,종로구
서울특별시 종로구 부암동,2022-08,3325,종로구
서울특별시 종로구 부암동,2022-09,3342,종로구
서울특별시 종로구 부암동,2022-10,3355,종로구
서울특별시 종로구 부암동,2022-11,3367,종로구
서울특별시 종로구 부암동,2022-12,3390,종로구
서울특별시 종로구 부암동,2023-01,3403,종로구
서울특별시 종로구 부암동,2023-02,3414,종로구
서울특별시 종로구 부암동,2023-03,3433,종로구
서울특별시 종로구 부암동,2023-04,3443,종로구
서울특별시 종로구 부암동,2023-05,3452,종로구
서울특별시 종로구 부암동,2023-06,3461,종로구
서울특별시 종로구 부암동,2023-07,3471,종로구
서울특별시 종로구 부암동,2023-08,3484,종로구
서울특별시 종로구 부암동,2023-09,3493,종로구
서울특별시 종로구 부암동,2023-10,3502,종로구
서울특별시 종로구 부암동,2023-11,3514,종로구
서울특별시 종로구 부암동,2023-12,3526,종로구
서울특별시 종로구 사직동,2021-11,8152,종로구
서울특별시 종로구 사직동,2021-12,8516,종로구
서울특별시 종로구 사직동,2022-01,8567,종로구
서울특별시 종로구 사직동,2022-02,8590,종로구
서울특별시 종로구 사직동,2022-03,8613,종로구
서울특별시 종로구 사직동,2022-04,8640,종로구
서울특별시 종로구 사직동,2022-05,8678,종로구
서울특별시 종로구 사직동,2022-06,8754,종로구
서울특별시 종로구 사직동,2022-07,8812,종로구
서울특별시 종로구 사직동,2022-08,8850,종로구
서울특별시 종로구 사직동,2022-09,8872,종로구
서울특별시 종로구 사직동,2022-10,8925,종로구
서울특별시 종로구 사직동,2022-11,8969,종로구
서울특별시 종로구 사직동,2022-12,9216,종로구
서울특별시 종로구 사직동,2023-01,9263,종로구
서울특별시 종로구 사직동,2023-02,9295,종로구
서울특별시 종로구 사직동,2023-03,9385,종로구
서울특별시 종로구 사직동,2023-04,9435,종로구
서울특별시 종로구 사직동,2023-05,9549,종로구
서울특별시 종로구 사직동,2023-06,9639,종로구
서울특별시 종로구 사직동,2023-07,9683,종로구
서울특별시 종로구 사직동,2023-08,9711,종로구
서울특별시 종로구 사직동,2023-09,9742,종로구
서울특별시 종로구 사직동,2023-10,9775,종로구
서울특별시 종로구 사직동,2023-11,9814,종로구
서울특별시 종로구 사직동,2023-12,9912,종로구
서울특별시 종로구 삼청동,2021-11,797,종로구
서울특별시 종로구 삼청동,2021-12,807,종로구
서울특별시 종로구 삼청동,2022-01,809,종로구
서울특별시 종로구 삼청동,2022-02,812,종로구
서울특별시 종로구 삼청동,2022-03,814,종로구
서울특별시 종로구 삼청동,2022-04,817,종로구
서울특별시 종로구 삼청동,2022-05,821,종로구
서울특별시 종로구 삼청동,2022-06,823,종로구
서울특별시 종로구 삼청동,2022-07,824,종로구
서울특별시 종로구 삼청동,2022-08,826,종로구
서울특별시 종로구 삼청동,2022-09,830,종로구
서울특별시 종로구 삼청동,2022-10,831,종로구
서울특별시 종로구 삼청동,2022-11,837,종로구
서울특별시 종로구 삼청동,2022-12,843,종로구
서울특별시 종로구 삼청동,2023-01,846,종로구
서울특별시 종로구 삼청동,2023-02,849,종로구
서울특별시 종로구 삼청동,2023-03,854,종로구
