일자_dt,month_dt,연도,행정동,단속건수,total_registered
2022-06-28,2022-06,2022,장안1동,6,13655
2022-06-29,2022-06,2022,장안1동,5,13655
2022-06-30,2022-06,2022,장안1동,6,13655
2022-06-01,2022-06,2022,장안2동,28,11107
2022-06-02,2022-06,2022,장안2동,7,11107
2022-06-03,2022-06,2022,장안2동,20,11107
2022-06-04,2022-06,2022,장안2동,9,11107
2022-06-05,2022-06,2022,장안2동,12,11107
2022-06-06,2022-06,2022,장안2동,7,11107
2022-06-07,2022-06,2022,장안2동,23,11107
2022-06-08,2022-06,2022,장안2동,26,11107
2022-06-09,2022-06,2022,장안2동,23,11107
2022-06-10,2022-06,2022,장안2동,16,11107
2022-06-11,2022-06,2022,장안2동,7,11107
2022-06-12,2022-06,2022,장안2동,8,11107
2022-06-13,2022-06,2022,장안2동,14,11107
2022-06-14,2022-06,2022,장안2동,28,11107
2022-06-15,2022-06,2022,장안2동,29,11107
2022-06-16,2022-06,2022,장안2동,21,11107
2022-06-17,2022-06,2022,장안2동,26,11107
2022-06-18,2022-06,2022,장안2동,16,11107
2022-06-19,2022-06,2022,장안2동,21,11107
2022-06-20,2022-06,2022,장안2동,20,11107
2022-06-21,2022-06,2022,장안2동,20,11107
2022-06-22,2022-06,2022,장안2동,14,11107
2022-06-23,2022-06,2022,장안2동,18,11107
2022-06-24,2022-06,2022,장안2동,19,11107
2022-06-25,2022-06,2022,장안2동,11,11107
2022-06-26,2022-06,2022,장안2동,13,11107
2022-06-27,2022-06,2022,장안2동,26,11107
2022-06-28,2022-06,2022,장안2동,24,11107
2022-06-29,2022-06,2022,장안2동,21,11107
2022-06-30,2022-06,2022,장안2동,16,11107
2022-06-01,2022-06,2022,전농1동,2,7942
2022-06-02,2022-06,2022,전농1동,1,7942
2022-06-04,2022-06,2022,전농1동,3,7942
2022-06-05,2022-06,2022,전농1동,2,7942
2022-06-06,2022-06,2022,전농1동,2,7942
2022-06-07,2022-06,2022,전농1동,4,7942
2022-06-08,2022-06,2022,전농1동,3,7942
2022-06-09,2022-06,2022,전농1동,2,7942
2022-06-10,2022-06,2022,전농1동,1,7942
2022-06-11,2022-06,2022,전농1동,1,7942
2022-06-12,2022-06,2022,전농1동,1,7942
2022-06-13,2022-06,2022,전농1동,3,7942
2022-06-14,2022-06,2022,전농1동,1,7942
2022-06-15,2022-06,2022,전농1동,8,7942
2022-06-16,2022-06,2022,전농1동,1,7942
2022-06-17,2022-06,2022,전농1동,2,7942
2022-06-19,2022-06,2022,전농1동,2,7942
2022-06-21,2022-06,2022,전농1동,2,7942
2022-06-22,2022-06,2022,전농1동,5,7942
2022-06-23,2022-06,2022,전농1동,1,7942
2022-06-24,2022-06,2022,전농1동,2,7942
2022-06-28,2022-06,2022,전농1동,1,7942
2022-06-30,2022-06,2022,전농1동,1,7942
2022-06-01,2022-06,2022,제기동,10,6759
2022-06-02,2022-06,2022,제기동,11,6759
2022-06-03,2022-06,2022,제기동,11,6759
2022-06-04,2022-06,2022,제기동,9,6759
2022-06-05,2022-06,2022,제기동,4,6759
2022-06-06,2022-06,2022,제기동,5,6759
2022-06-07,2022-06,2022,제기동,15,6759
2022-06-08,2022-06,2022,제기동,14,6759
2022-06-09,2022-06,2022,제기동,12,6759
2022-06-10,2022-06,2022,제기동,23,6759
2022-06-11,2022-06,2022,제기동,5,6759
2022-06-12,2022-06,2022,제기동,8,6759
2022-06-13,2022-06,2022,제기동,13,6759
2022-06-14,2022-06,2022,제기동,21,6759
2022-06-15,2022-06,2022,제기동,12,6759
2022-06-16,2022-06,2022,제기동,19,6759
2022-06-17,2022-06,2022,제기동,24,6759
2022-06-18,2022-06,2022,제기동,11,6759
2022-06-19,2022-06,2022,제기동,17,6759
2022-06-20,2022-06,2022,제기동,29,6759
2022-06-21,2022-06,2022,제기동,23,6759
2022-06-22,2022-06,2022,제기동,36,6759
2022-06-23,2022-06,2022,제기동,19,6759
2022-06-24,2022-06,2022,제기동,25,6759
2022-06-25,2022-06,2022,제기동,10,6759
2022-06-26,2022-06,2022,제기동,9,6759
2022-06-27,2022-06,2022,제기동,15,6759
2022-06-28,2022-06,2022,제기동,17,6759
2022-06-29,2022-06,2022,제기동,32,6759
2022-06-30,2022-06,2022,제기동,12,6759
2022-06-01,2022-06,2022,청량리동,8,5363
2022-06-02,2022-06,2022,청량리동,36,5363
2022-06-03,2022-06,2022,청량리동,40,5363
2022-06-04,2022-06,2022,청량리동,13,5363
2022-06-05,2022-06,2022,청량리동,6,5363
2022-06-06,2022-06,2022,청량리동,6,5363
2022-06-07,2022-06,2022,청량리동,31,5363
2022-06-08,2022-06,2022,청량리동,24,5363
2022-06-09,2022-06,2022,청량리동,26,5363
2022-06-10,2022-06,2022,청량리동,37,5363
2022-06-11,2022-06,2022,청량리동,15,5363
2022-06-12,2022-06,2022,청량리동,5,5363
2022-06-13,2022-06,2022,청량리동,18,5363
2022-06-14,2022-06,2022,청량리동,20,5363
2022-06-15,2022-06,2022,청량리동,16,5363
2022-06-16,2022-06,2022,청량리동,27,5363
2022-06-17,2022-06,2022,청량리동,13,5363
2022-06-18,2022-06,2022,청량리동,5,5363
2022-06-19,2022-06,2022,청량리동,7,5363
2022-06-20,2022-06,2022,청량리동,17,5363
2022-06-21,2022-06,2022,청량리동,16,5363
2022-06-22,2022-06,2022,청량리동,12,5363
2022-06-23,2022-06,2022,청량리동,25,5363
2022-06-24,2022-06,2022,청량리동,12,5363
2022-06-25,2022-06,2022,청량리동,3,5363
2022-06-26,2022-06,2022,청량리동,11,5363
2022-06-27,2022-06,2022,청량리동,13,5363
2022-06-28,2022-06,2022,청량리동,18,5363
2022-06-29,2022-06,2022,청량리동,19,5363
2022-06-30,2022-06,2022,청량리동,30,5363
2022-06-01,2022-06,2022,회기동,11,2173
2022-06-02,2022-06,2022,회기동,8,2173
2022-06-03,2022-06,2022,회기동,9,2173
2022-06-04,2022-06,2022,회기동,23,2173
2022-06-05,2022-06,2022,회기동,2,2173
2022-06-06,2022-06,2022,회기동,4,2173
2022-06-07,2022-06,2022,회기동,25,2173
2022-06-08,2022-06,2022,회기동,20,2173
2022-06-09,2022-06,2022,회기동,11,2173
2022-06-10,2022-06,2022,회기동,6,2173
2022-06-11,2022-06,2022,회기동,7,2173
2022-06-12,2022-06,2022,회기동,3,2173
2022-06-13,2022-06,2022,회기동,13,2173
2022-06-14,2022-06,2022,회기동,14,2173
2022-06-15,2022-06,2022,회기동,12,2173
2022-06-16,2022-06,2022,회기동,12,2173
2022-06-17,2022-06,2022,회기동,9,2173
2022-06-18,2022-06,2022,회기동,11,2173
2022-06-19,2022-06,2022,회기동,10,2173
2022-06-20,2022-06,2022,회기동,10,2173
2022-06-21,2022-06,2022,회기동,8,2173
2022-06-22,2022-06,2022,회기동,10,2173
2022-06-23,2022-06,2022,회기동,7,2173
2022-06-24,2022-06,2022,회기동,8,2173
2022-06-25,2022-06,2022,회기동,5,2173
2022-06-26,2022-06,2022,회기동,9,2173
2022-06-27,2022-06,2022,회기동,12,2173
2022-06-28,2022-06,2022,회기동,7,2173
2022-06-29,2022-06,2022,회기동,15,2173
2022-06-30,2022-06,2022,회기동,16,2173
2022-06-01,2022-06,2022,휘경1동,9,4064
2022-06-02,2022-06,2022,휘경1동,2,4064
2022-06-03,2022-06,2022,휘경1동,4,4064
2022-06-04,2022-06,2022,휘경1동,2,4064
2022-06-05,2022-06,2022,휘경1동,4,4064
2022-06-06,2022-06,2022,휘경1동,2,4064
2022-06-07,2022-06,2022,휘경1동,8,4064
2022-06-08,2022-06,2022,휘경1동,10,4064
2022-06-09,2022-06,2022,휘경1동,5,4064
2022-06-10,2022-06,2022,휘경1동,7,4064
2022-06-11,2022-06,2022,휘경1동,2,4064
2022-06-12,2022-06,2022,휘경1동,2,4064
2022-06-13,2022-06,2022,휘경1동,9,4064
2022-06-14,2022-06,2022,휘경1동,7,4064
2022-06-15,2022-06,2022,휘경1동,8,4064
2022-06-16,2022-06,2022,휘경1동,8,4064
2022-06-17,2022-06,2022,휘경1동,4,4064
2022-06-18,2022-06,2022,휘경1동,1,4064
2022-06-19,2022-06,2022,휘경1동,2,4064
2022-06-20,2022-06,2022,휘경1동,10,4064
2022-06-21,2022-06,2022,휘경1동,7,4064
2022-06-22,2022-06,2022,휘경1동,5,4064
2022-06-23,2022-06,2022,휘경1동,7,4064
2022-06-24,2022-06,2022,휘경1동,3,4064
2022-06-25,2022-06,2022,휘경1동,1,4064
2022-06-27,2022-06,2022,휘경1동,3,4064
2022-06-28,2022-06,2022,휘경1동,9,4064
2022-06-29,2022-06,2022,휘경1동,2,4064
2022-06-30,2022-06,2022,휘경1동,4,4064
2022-06-01,2022-06,2022,휘경2동,7,6648
2022-06-02,2022-06,2022,휘경2동,2,6648
2022-06-03,2022-06,2022,휘경2동,2,6648
2022-06-04,2022-06,2022,휘경2동,2,6648
2022-06-05,2022-06,2022,휘경2동,2,6648
2022-06-07,2022-06,2022,휘경2동,1,6648
2022-06-08,2022-06,2022,휘경2동,4,6648
2022-06-09,2022-06,2022,휘경2동,1,6648
2022-06-10,2022-06,2022,휘경2동,2,6648
2022-06-12,2022-06,2022,휘경2동,2,6648
2022-06-13,2022-06,2022,휘경2동,2,6648
2022-06-15,2022-06,2022,휘경2동,1,6648
2022-06-16,2022-06,2022,휘경2동,0,6648
2022-06-18,2022-06,2022,휘경2동,1,6648
2022-06-20,2022-06,2022,휘경2동,5,6648
2022-06-22,2022-06,2022,휘경2동,2,6648
2022-06-23,2022-06,2022,휘경2동,1,6648
2022-06-26,2022-06,2022,휘경2동,1,6648
2022-06-27,2022-06,2022,휘경2동,3,6648
2022-06-29,2022-06,2022,휘경2동,1,6648
2022-06-30,2022-06,2022,휘경2동,1,6648
2022-06-06,2022-06,2022,이문2동,2,5567
2022-06-09,2022-06,2022,이문2동,3,5567
2022-06-10,2022-06,2022,이문2동,4,5567
2022-06-14,2022-06,2022,이문2동,3,5567
2022-06-16,2022-06,2022,이문2동,1,5567
2022-06-19,2022-06,2022,이문2동,1,5567
2022-06-20,2022-06,2022,이문2동,2,5567
2022-06-21,2022-06,2022,이문2동,2,5567
2022-06-22,2022-06,2022,이문2동,1,5567
2022-06-23,2022-06,2022,이문2동,1,5567
2022-06-10,2022-06,2022,용신동,0,10258
2022-06-11,2022-06,2022,전농2동,1,5764
2022-06-13,2022-06,2022,전농2동,1,5764
2022-06-14,2022-06,2022,전농2동,1,5764
2022-06-16,2022-06,2022,전농2동,2,5764
2022-06-17,2022-06,2022,전농2동,2,5764
2022-06-23,2022-06,2022,전농2동,1,5764
2022-06-27,2022-06,2022,전농2동,1,5764
2022-07-01,2022-07,2022,답십리1동,6,10066
2022-07-02,2022-07,2022,답십리1동,7,10066
2022-07-03,2022-07,2022,답십리1동,5,10066
2022-07-04,2022-07,2022,답십리1동,16,10066
2022-07-05,2022-07,2022,답십리1동,10,10066
2022-07-06,2022-07,2022,답십리1동,6,10066
2022-07-07,2022-07,2022,답십리1동,7,10066
2022-07-08,2022-07,2022,답십리1동,7,10066
2022-07-09,2022-07,2022,답십리1동,4,10066
2022-07-10,2022-07,2022,답십리1동,3,10066
2022-07-11,2022-07,2022,답십리1동,10,10066
2022-07-12,2022-07,2022,답십리1동,13,10066
2022-07-13,2022-07,2022,답십리1동,7,10066
2022-07-14,2022-07,2022,답십리1동,5,10066
2022-07-15,2022-07,2022,답십리1동,3,10066
2022-07-16,2022-07,2022,답십리1동,2,10066
2022-07-17,2022-07,2022,답십리1동,2,10066
2022-07-18,2022-07,2022,답십리1동,12,10066
2022-07-19,2022-07,2022,답십리1동,9,10066
2022-07-20,2022-07,2022,답십리1동,5,10066
2022-07-21,2022-07,2022,답십리1동,7,10066
2022-07-22,2022-07,2022,답십리1동,8,10066
2022-07-24,2022-07,2022,답십리1동,2,10066
2022-07-25,2022-07,2022,답십리1동,8,10066
2022-07-26,2022-07,2022,답십리1동,8,10066
2022-07-27,2022-07,2022,답십리1동,10,10066
2022-07-28,2022-07,2022,답십리1동,9,10066
2022-07-29,2022-07,2022,답십리1동,4,10066
2022-07-30,2022-07,2022,답십리1동,2,10066
2022-07-31,2022-07,2022,답십리1동,4,10066
2022-07-01,2022-07,2022,답십리2동,1,9146
2022-07-03,2022-07,2022,답십리2동,1,9146
2022-07-04,2022-07,2022,답십리2동,4,9146
2022-07-05,2022-07,2022,답십리2동,1,9146
2022-07-06,2022-07,2022,답십리2동,1,9146
2022-07-07,2022-07,2022,답십리2동,4,9146
2022-07-12,2022-07,2022,답십리2동,2,9146
2022-07-13,2022-07,2022,답십리2동,1,9146
2022-07-14,2022-07,2022,답십리2동,2,9146
2022-07-15,2022-07,2022,답십리2동,1,9146
2022-07-17,2022-07,2022,답십리2동,1,9146
2022-07-18,2022-07,2022,답십리2동,2,9146
2022-07-20,2022-07,2022,답십리2동,3,9146
2022-07-22,2022-07,2022,답십리2동,4,9146
2022-07-23,2022-07,2022,답십리2동,1,9146
2022-07-24,2022-07,2022,답십리2동,2,9146
2022-07-25,2022-07,2022,답십리2동,5,9146
2022-07-26,2022-07,2022,답십리2동,4,9146
2022-07-27,2022-07,2022,답십리2동,6,9146
2022-07-28,2022-07,2022,답십리2동,2,9146
2022-07-29,2022-07,2022,답십리2동,2,9146
2022-07-30,2022-07,2022,답십리2동,2,9146
2022-07-31,2022-07,2022,답십리2동,2,9146
2022-07-01,2022-07,2022,이문1동,3,4281
2022-07-03,2022-07,2022,이문1동,2,4281
2022-07-04,2022-07,2022,이문1동,5,4281
2022-07-05,2022-07,2022,이문1동,2,4281
2022-07-06,2022-07,2022,이문1동,5,4281
2022-07-07,2022-07,2022,이문1동,8,4281
2022-07-08,2022-07,2022,이문1동,6,4281
2022-07-09,2022-07,2022,이문1동,3,4281
2022-07-10,2022-07,2022,이문1동,1,4281
2022-07-11,2022-07,2022,이문1동,2,4281
2022-07-12,2022-07,2022,이문1동,2,4281
2022-07-14,2022-07,2022,이문1동,1,4281
2022-07-15,2022-07,2022,이문1동,8,4281
2022-07-16,2022-07,2022,이문1동,1,4281
2022-07-17,2022-07,2022,이문1동,1,4281
2022-07-18,2022-07,2022,이문1동,4,4281
2022-07-19,2022-07,2022,이문1동,2,4281
2022-07-20,2022-07,2022,이문1동,2,4281
2022-07-21,2022-07,2022,이문1동,3,4281
2022-07-22,2022-07,2022,이문1동,1,4281
2022-07-24,2022-07,2022,이문1동,1,4281
2022-07-25,2022-07,2022,이문1동,2,4281
2022-07-26,2022-07,2022,이문1동,3,4281
2022-07-27,2022-07,2022,이문1동,2,4281
2022-07-28,2022-07,2022,이문1동,4,4281
2022-07-29,2022-07,2022,이문1동,5,4281
2022-07-30,2022-07,2022,이문1동,2,4281
2022-07-31,2022-07,2022,이문1동,3,4281
2022-07-01,2022-07,2022,장안1동,2,13718
2022-07-02,2022-07,2022,장안1동,2,13718
2022-07-03,2022-07,2022,장안1동,4,13718
2022-07-04,2022-07,2022,장안1동,2,13718
2022-07-05,2022-07,2022,장안1동,7,13718
2022-07-06,2022-07,2022,장안1동,7,13718
2022-07-07,2022-07,2022,장안1동,6,13718
2022-07-08,2022-07,2022,장안1동,5,13718
2022-07-09,2022-07,2022,장안1동,1,13718
2022-07-10,2022-07,2022,장안1동,1,13718
2022-07-11,2022-07,2022,장안1동,8,13718
2022-07-12,2022-07,2022,장안1동,8,13718
2022-07-13,2022-07,2022,장안1동,8,13718
2022-07-14,2022-07,2022,장안1동,12,13718
2022-07-15,2022-07,2022,장안1동,4,13718
2022-07-16,2022-07,2022,장안1동,1,13718
2022-07-18,2022-07,2022,장안1동,4,13718
2022-07-19,2022-07,2022,장안1동,6,13718
2022-07-20,2022-07,2022,장안1동,9,13718
2022-07-21,2022-07,2022,장안1동,6,13718
2022-07-22,2022-07,2022,장안1동,8,13718
2022-07-24,2022-07,2022,장안1동,2,13718
2022-07-25,2022-07,2022,장안1동,9,13718
2022-07-26,2022-07,2022,장안1동,6,13718
2022-07-27,2022-07,2022,장안1동,7,13718
2022-07-28,2022-07,2022,장안1동,8,13718
2022-07-29,2022-07,2022,장안1동,8,13718
2022-07-30,2022-07,2022,장안1동,4,13718
2022-07-31,2022-07,2022,장안1동,3,13718
2022-07-01,2022-07,2022,장안2동,10,11153
2022-07-02,2022-07,2022,장안2동,4,11153
2022-07-03,2022-07,2022,장안2동,12,11153
2022-07-04,2022-07,2022,장안2동,15,11153
2022-07-05,2022-07,2022,장안2동,16,11153
2022-07-06,2022-07,2022,장안2동,18,11153
2022-07-07,2022-07,2022,장안2동,20,11153
2022-07-08,2022-07,2022,장안2동,16,11153
2022-07-09,2022-07,2022,장안2동,13,11153
2022-07-10,2022-07,2022,장안2동,8,11153
2022-07-11,2022-07,2022,장안2동,11,11153
2022-07-12,2022-07,2022,장안2동,22,11153
2022-07-13,2022-07,2022,장안2동,16,11153
2022-07-14,2022-07,2022,장안2동,15,11153
2022-07-15,2022-07,2022,장안2동,18,11153
2022-07-16,2022-07,2022,장안2동,8,11153
2022-07-17,2022-07,2022,장안2동,15,11153
2022-07-18,2022-07,2022,장안2동,11,11153
2022-07-19,2022-07,2022,장안2동,16,11153
2022-07-20,2022-07,2022,장안2동,17,11153
2022-07-21,2022-07,2022,장안2동,15,11153
2022-07-22,2022-07,2022,장안2동,16,11153
2022-07-23,2022-07,2022,장안2동,7,11153
2022-07-24,2022-07,2022,장안2동,7,11153
2022-07-25,2022-07,2022,장안2동,9,11153
2022-07-26,2022-07,2022,장안2동,11,11153
2022-07-27,2022-07,2022,장안2동,11,11153
2022-07-28,2022-07,2022,장안2동,16,11153
2022-07-29,2022-07,2022,장안2동,15,11153
2022-07-30,2022-07,2022,장안2동,9,11153
2022-07-31,2022-07,2022,장안2동,12,11153
2022-07-01,2022-07,2022,제기동,13,6790
2022-07-03,2022-07,2022,제기동,3,6790
2022-07-04,2022-07,2022,제기동,16,6790
2022-07-05,2022-07,2022,제기동,26,6790
2022-07-06,2022-07,2022,제기동,33,6790
2022-07-07,2022-07,2022,제기동,25,6790
2022-07-08,2022-07,2022,제기동,20,6790
2022-07-09,2022-07,2022,제기동,14,6790
2022-07-10,2022-07,2022,제기동,2,6790
2022-07-11,2022-07,2022,제기동,33,6790
2022-07-12,2022-07,2022,제기동,22,6790
2022-07-13,2022-07,2022,제기동,31,6790
2022-07-14,2022-07,2022,제기동,23,6790
2022-07-15,2022-07,2022,제기동,24,6790
2022-07-16,2022-07,2022,제기동,15,6790
2022-07-17,2022-07,2022,제기동,5,6790
2022-07-18,2022-07,2022,제기동,17,6790
2022-07-19,2022-07,2022,제기동,16,6790
2022-07-20,2022-07,2022,제기동,14,6790
2022-07-21,2022-07,2022,제기동,28,6790
2022-07-22,2022-07,2022,제기동,14,6790
2022-07-23,2022-07,2022,제기동,10,6790
2022-07-24,2022-07,2022,제기동,11,6790
2022-07-25,2022-07,2022,제기동,23,6790
2022-07-26,2022-07,2022,제기동,25,6790
2022-07-27,2022-07,2022,제기동,29,6790
2022-07-28,2022-07,2022,제기동,42,6790
2022-07-29,2022-07,2022,제기동,31,6790
2022-07-30,2022-07,2022,제기동,22,6790
2022-07-31,2022-07,2022,제기동,15,6790
2022-07-01,2022-07,2022,청량리동,15,5384
2022-07-03,2022-07,2022,청량리동,5,5384
2022-07-04,2022-07,2022,청량리동,16,5384
2022-07-05,2022-07,2022,청량리동,25,5384
2022-07-06,2022-07,2022,청량리동,28,5384
2022-07-07,2022-07,2022,청량리동,19,5384
2022-07-08,2022-07,2022,청량리동,31,5384
2022-07-09,2022-07,2022,청량리동,28,5384
2022-07-10,2022-07,2022,청량리동,8,5384
2022-07-11,2022-07,2022,청량리동,38,5384
2022-07-12,2022-07,2022,청량리동,25,5384
2022-07-13,2022-07,2022,청량리동,23,5384
2022-07-14,2022-07,2022,청량리동,21,5384
2022-07-15,2022-07,2022,청량리동,30,5384
2022-07-16,2022-07,2022,청량리동,8,5384
2022-07-17,2022-07,2022,청량리동,5,5384
2022-07-18,2022-07,2022,청량리동,13,5384
2022-07-19,2022-07,2022,청량리동,26,5384
2022-07-20,2022-07,2022,청량리동,23,5384
2022-07-21,2022-07,2022,청량리동,14,5384
2022-07-22,2022-07,2022,청량리동,18,5384
2022-07-23,2022-07,2022,청량리동,1,5384
2022-07-24,2022-07,2022,청량리동,13,5384
2022-07-25,2022-07,2022,청량리동,14,5384
2022-07-26,2022-07,2022,청량리동,17,5384
2022-07-27,2022-07,2022,청량리동,14,5384
2022-07-28,2022-07,2022,청량리동,20,5384
2022-07-29,2022-07,2022,청량리동,26,5384
2022-07-30,2022-07,2022,청량리동,9,5384
2022-07-31,2022-07,2022,청량리동,2,5384
2022-07-01,2022-07,2022,회기동,18,2184
2022-07-02,2022-07,2022,회기동,4,2184
2022-07-03,2022-07,2022,회기동,2,2184
2022-07-04,2022-07,2022,회기동,6,2184
2022-07-05,2022-07,2022,회기동,18,2184
2022-07-06,2022-07,2022,회기동,7,2184
2022-07-07,2022-07,2022,회기동,17,2184
2022-07-08,2022-07,2022,회기동,6,2184
2022-07-09,2022-07,2022,회기동,6,2184
2022-07-10,2022-07,2022,회기동,6,2184
2022-07-11,2022-07,2022,회기동,6,2184
2022-07-12,2022-07,2022,회기동,10,2184
2022-07-13,2022-07,2022,회기동,5,2184
2022-07-14,2022-07,2022,회기동,12,2184
2022-07-15,2022-07,2022,회기동,13,2184
2022-07-16,2022-07,2022,회기동,5,2184
2022-07-17,2022-07,2022,회기동,3,2184
2022-07-18,2022-07,2022,회기동,9,2184
2022-07-19,2022-07,2022,회기동,8,2184
2022-07-20,2022-07,2022,회기동,20,2184
2022-07-21,2022-07,2022,회기동,12,2184
2022-07-22,2022-07,2022,회기동,4,2184
2022-07-23,2022-07,2022,회기동,6,2184
2022-07-24,2022-07,2022,회기동,7,2184
2022-07-25,2022-07,2022,회기동,6,2184
2022-07-26,2022-07,2022,회기동,13,2184
2022-07-27,2022-07,2022,회기동,5,2184
2022-07-28,2022-07,2022,회기동,9,2184
2022-07-29,2022-07,2022,회기동,8,2184
2022-07-30,2022-07,2022,회기동,8,2184
2022-07-31,2022-07,2022,회기동,6,2184
2022-07-01,2022-07,2022,휘경1동,2,4084
2022-07-04,2022-07,2022,휘경1동,4,4084
2022-07-05,2022-07,2022,휘경1동,11,4084
2022-07-06,2022-07,2022,휘경1동,5,4084
2022-07-07,2022-07,2022,휘경1동,10,4084
2022-07-08,2022-07,2022,휘경1동,4,4084
2022-07-09,2022-07,2022,휘경1동,1,4084
2022-07-10,2022-07,2022,휘경1동,2,4084
2022-07-11,2022-07,2022,휘경1동,5,4084
2022-07-12,2022-07,2022,휘경1동,3,4084
2022-07-13,2022-07,2022,휘경1동,9,4084
2022-07-14,2022-07,2022,휘경1동,2,4084
2022-07-15,2022-07,2022,휘경1동,1,4084
2022-07-17,2022-07,2022,휘경1동,1,4084
2022-07-18,2022-07,2022,휘경1동,6,4084
2022-07-19,2022-07,2022,휘경1동,2,4084
2022-07-20,2022-07,2022,휘경1동,3,4084
2022-07-21,2022-07,2022,휘경1동,5,4084
2022-07-22,2022-07,2022,휘경1동,5,4084
2022-07-23,2022-07,2022,휘경1동,1,4084
2022-07-25,2022-07,2022,휘경1동,4,4084
2022-07-26,2022-07,2022,휘경1동,1,4084
2022-07-27,2022-07,2022,휘경1동,1,4084
2022-07-28,2022-07,2022,휘경1동,5,4084
2022-07-29,2022-07,2022,휘경1동,1,4084
2022-07-31,2022-07,2022,휘경1동,2,4084
2022-07-01,2022-07,2022,휘경2동,1,6677
2022-07-03,2022-07,2022,휘경2동,1,6677
2022-07-04,2022-07,2022,휘경2동,1,6677
2022-07-05,2022-07,2022,휘경2동,1,6677
2022-07-06,2022-07,2022,휘경2동,3,6677
2022-07-07,2022-07,2022,휘경2동,1,6677
2022-07-08,2022-07,2022,휘경2동,2,6677
2022-07-09,2022-07,2022,휘경2동,2,6677
2022-07-13,2022-07,2022,휘경2동,2,6677
2022-07-14,2022-07,2022,휘경2동,1,6677
2022-07-15,2022-07,2022,휘경2동,2,6677
2022-07-17,2022-07,2022,휘경2동,2,6677
2022-07-18,2022-07,2022,휘경2동,3,6677
2022-07-20,2022-07,2022,휘경2동,1,6677
2022-07-21,2022-07,2022,휘경2동,1,6677
2022-07-22,2022-07,2022,휘경2동,4,6677
2022-07-23,2022-07,2022,휘경2동,1,6677
2022-07-24,2022-07,2022,휘경2동,1,6677
2022-07-25,2022-07,2022,휘경2동,2,6677
